run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,0,task1590_diplomacy_text_generation,50,25,25,1,1,0.0,1.798085861504078,3.6414360993474912,0.0002,32.8,25,teacher,0.2,50,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.09166295767318786,0.11409925643671773,0.06806582448526183,0.03769463374960884,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,1,task1713_convai3_sentence_generation,62,37,25,1,1,0.0,1.0501837046636688,2.971608151788613,0.00020000000000000012,11.74,25,teacher,0.2,100,default,0.2,0.1,0.2,0.1,0.0,0.0,2,0.27325203170246226,0.29068653912307163,0.25797995693302134,0.2005769809713959,0.0,0.1,0.1,0.1,0,0.0,0.0,0.0,0.0,default,teacher,25,50,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,2,task565_circa_answer_generation,114,64,50,2,2,0.0078125,1.1379376547574473,3.745018374982867,0.00019999999999999977,11.11,25,teacher,0.2,191,default,0.0,0.0,0.0,0.0,0.1,0.1,3,0.18405660853939937,0.1930505202413966,0.18191262782399006,0.1898977746739317,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,100,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,3,task1730_personachat_choose_next,62,37,25,1,1,0.5405405405405406,0.26876524061217133,1.9912422710361246,0.00020000000000000012,15.92,25,teacher,0.2,241,default,1.0,0.3,1.0,0.3,0.0,0.0,4,0.35976564124172,0.37019103304326584,0.3554562481713111,0.34457406255993944,0.0,0.3,0.3,0.2033898305084746,0,0.0,0.0,0.0,0.0,default,teacher,25,191,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,4,task573_air_dialogue_classification,62,37,25,1,1,0.7297297297297297,0.29513734153818316,4.264772110105967,0.00020000000000000012,4.0,25,teacher,0.2,291,default,1.0,0.24,1.0,0.24,0.25,0.25,5,0.3068762411442961,0.31266655115423453,0.3036237869832406,0.30185278957989053,0.0,0.24,0.24,0.17391304347826086,0,0.0,0.0,0.0,0.0,default,teacher,25,241,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,5,task294_storycommonsense_motiv_text_generation,90,50,40,2,1,0.22,1.0787664537628492,5.5814899730854775,0.00020000000000000004,5.8076923076923075,25,teacher,0.2,362,default,0.0,0.21666666666666667,0.0,0.21666666666666667,0.18,0.18,6,0.2886443569950582,0.3034518132557348,0.2845204977508581,0.29444508065010594,0.0,0.21666666666666667,0.21666666666666667,0.16049382716049382,0,0.0,0.0,0.0,0.0,default,teacher,25,291,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,6,task1500_dstc3_classification,62,37,25,1,1,0.5945945945945946,0.4276609444810498,4.42578953039987,0.00020000000000000012,3.3,25,teacher,0.2,412,default,0.9,0.3761904761904762,0.9,0.3761904761904762,0.13333333333333333,0.13333333333333333,7,0.40900826841317,0.4155839432495439,0.40736950285859175,0.4269537848349969,0.0,0.3761904761904762,0.3761904761904762,0.2967032967032967,0,0.0,0.0,0.0,0.0,default,teacher,25,362,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,7,task1603_smcalflow_sentence_generation,62,37,25,1,1,0.0945945945945946,1.1063445810108417,3.547684937296066,0.00020000000000000012,13.24,25,teacher,0.2,462,default,0.2,0.34791666666666665,0.2,0.34791666666666665,0.15714285714285717,0.15714285714285717,8,0.3766266594679064,0.38045285297760545,0.37583458025998556,0.3944132045335646,0.0,0.34791666666666665,0.34791666666666665,0.2871287128712871,0,0.0,0.0,0.0,0.0,default,teacher,25,412,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,8,task576_curiosity_dialogs_answer_generation,62,37,25,1,1,0.581081081081081,0.13666203575426591,1.0205650008566869,0.00020000000000000012,27.34,25,teacher,0.2,512,default,0.4,0.32037037037037036,0.4,0.35185185185185186,0.17500000000000002,0.13958333333333334,9,0.37819496592997953,0.37936724464801763,0.37550026859760094,0.39343744558752597,0.0,0.32037037037037036,0.35185185185185186,0.2882882882882883,0,0.0,0.0,0.0,0.0,default,teacher,25,462,default
20260825_223107_v1_seg_opsd_replay_instrdialog,baseline,seg_opsd_replay,9,task639_multi_woz_user_utterance_generation,62,37,25,1,1,0.13513513513513514,1.5787497824959216,3.228899463152519,0.00020000000000000012,14.34,25,teacher,0.2,562,default,0.0,0.33333333333333337,0.0,0.3533333333333334,0.1277777777777778,0.10555555555555557,10,0.4033657757860238,0.4083328467936866,0.397668956805165,0.4038660896413709,0.0,0.33333333333333337,0.3533333333333334,0.2975206611570248,0,0.0,0.0,0.0,0.0,default,teacher,25,512,default
