run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.divergence,train.beta,train.teacher_format_constraint,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,0,task1590_diplomacy_text_generation,25,0.0906366154551506,0.45377407210455606,0.00019999999999999998,27.82,jsd,0.5,True,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07012009606294704,0.07544124262390517,0.06276646608636624,0.050193953793136646,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,1,task1713_convai3_sentence_generation,25,0.1082601098716259,0.6020187519625284,0.00019999999999999998,8.66,jsd,0.5,True,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.278972412993628,0.25917361276494405,0.2731236670219312,0.17353195787293701,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,2,task565_circa_answer_generation,46,0.12826484984353834,0.611313480199871,0.00019999999999999996,8.571428571428571,jsd,0.5,True,default,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,3,0.18013207479598015,0.1709870717658043,0.17800522874139904,0.1997774718646607,0.0,0.06666666666666667,0.06666666666666667,0.04081632653061224,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,3,task1730_personachat_choose_next,25,0.03173109913244843,0.3919654172302575,0.00019999999999999998,14.08,jsd,0.5,True,default,0.6,0.2,0.6,0.2,0.0,0.0,4,0.25867330122609833,0.2574309991781262,0.2535343470863852,0.2736443529150611,0.0,0.2,0.2,0.13559322033898305,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,4,task573_air_dialogue_classification,25,0.06574356627184898,0.5694893040960247,0.00019999999999999998,2.36,jsd,0.5,True,default,0.7,0.32,0.7,0.32,0.025,0.025,5,0.32403307196684505,0.3220228898146518,0.32403307196684505,0.3694298459927752,0.0,0.32,0.32,0.2318840579710145,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,5,task294_storycommonsense_motiv_text_generation,36,0.169199097280701,0.8148473324420482,0.00019999999999999987,5.422535211267606,jsd,0.5,True,default,0.5833333333333334,0.36388888888888893,0.5833333333333334,0.36388888888888893,0.04,0.04,6,0.3674364744302765,0.3614645153459509,0.3649611503175255,0.40619476468039645,0.0,0.36388888888888893,0.36388888888888893,0.2839506172839506,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,6,task1500_dstc3_classification,25,0.055302799977362156,0.7411739672459313,0.00019999999999999998,10.06,jsd,0.5,True,default,0.4,0.3547619047619048,0.4,0.3547619047619048,0.06666666666666668,0.06666666666666668,7,0.387887396592315,0.41223889299026234,0.38548959034861086,0.4024966271849109,0.0,0.3547619047619048,0.3547619047619048,0.2857142857142857,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,7,task1603_smcalflow_sentence_generation,25,0.1147857990860939,0.5148896683648189,0.00019999999999999998,15.26,jsd,0.5,True,default,0.1,0.36041666666666666,0.3,0.38541666666666663,0.04285714285714287,0.04285714285714287,8,0.3846098424934616,0.3801218363084224,0.38165755189135336,0.41168650699142234,0.0,0.36041666666666666,0.38541666666666663,0.31683168316831684,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,8,task576_curiosity_dialogs_answer_generation,25,0.027758522108197212,0.33451414740171037,0.00019999999999999998,30.84,jsd,0.5,True,default,0.3,0.3314814814814815,0.3,0.35370370370370374,0.06250000000000001,0.0625,9,0.4288427667943956,0.43078576786781125,0.42440641147941455,0.4338518755867915,0.0,0.3314814814814815,0.35370370370370374,0.2972972972972973,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,9,task639_multi_woz_user_utterance_generation,25,0.11695526674389839,0.5582468106078617,0.00019999999999999998,12.1,jsd,0.5,True,default,0.0,0.2783333333333334,0.0,0.2983333333333334,0.07777777777777778,0.07777777777777778,10,0.37234126689775504,0.37086127506352556,0.3665580037700785,0.3809895009398387,0.0,0.2783333333333334,0.2983333333333334,0.256198347107438,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,10,task1714_convai3_sentence_generation,25,0.15016762733459474,0.6431514014540405,0.00019999999999999998,13.04,jsd,0.5,True,default,0.0,0.21666666666666667,0.1,0.22575757575757577,0.10999999999999999,0.12999999999999998,11,0.319424386696126,0.3242560872159708,0.31554391676503324,0.332383364742714,0.0,0.21666666666666667,0.22575757575757577,0.1984732824427481,0,0.0,0.0,0.0,0.0,default,default
v1_teacher_enhance_opsd_instrdialog_seed123_rerun,baseline,opsd,11,task1501_dstc3_answer_generation,25,0.03786287873983383,0.665636448589972,0.00019999999999999998,2.02,jsd,0.5,True,default,0.9,0.3652777777777778,0.9,0.3819444444444445,0.03636363636363637,0.03636363636363636,12,0.41242961569134096,0.4011799718117791,0.40940052180230185,0.41425513778455914,0.0,0.3652777777777778,0.3819444444444445,0.3333333333333333,0,0.0,0.0,0.0,0.0,default,default
