run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,0,task1590_diplomacy_text_generation,100,50,50,1,1,0.0,1.625245945006609,3.3655550647494312,0.0001999999999999999,27.78,50,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08755933316908926,0.10955849276282711,0.08222961320522297,0.040400868897905576,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,1,task1713_convai3_sentence_generation,100,50,50,1,1,0.02,0.6955856668204069,2.820020420411304,0.0001999999999999999,10.54,50,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.28162724001990974,0.2750958656067015,0.2743783422958228,0.18672364381882578,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,2,task565_circa_answer_generation,184,100,84,2,1,0.01,0.97070804833556,3.952161596832323,0.00019999999999999939,8.487951807228916,50,teacher,0.0,0,default,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,3,0.1593278459335969,0.16422557929002615,0.15158580300506555,0.17165899489245268,0.0,0.03333333333333333,0.03333333333333333,0.02040816326530612,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,3,task1730_personachat_choose_next,100,50,50,1,1,0.76,0.0369126418056112,1.1303034280779267,0.0001999999999999999,13.56,50,teacher,0.0,0,default,0.8,0.225,0.8,0.225,0.0,0.0,4,0.2755402538111417,0.2712810822954077,0.27113153224936803,0.2652315780022106,0.0,0.225,0.225,0.15254237288135594,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,4,task573_air_dialogue_classification,100,50,50,1,1,1.0,0.0025380715567007426,0.2100831727799948,0.0001999999999999999,2.72,50,teacher,0.0,0,default,1.0,0.38,1.0,0.38,0.0,0.0,5,0.37879848426364543,0.37843795015352427,0.3743906207933971,0.3687846086051144,0.0,0.38,0.38,0.2753623188405797,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,5,task294_storycommonsense_motiv_text_generation,144,94,50,1,1,0.2872340425531915,1.025699484304318,6.661697319329367,0.00019999999999999955,5.585858585858586,50,teacher,0.0,0,default,0.5833333333333334,0.09722222222222222,0.5833333333333334,0.09722222222222222,0.38,0.38,6,0.11503323796352119,0.10819095170947023,0.11313390273085262,0.21183683484976892,0.0,0.09722222222222222,0.09722222222222222,0.08641975308641975,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,6,task1500_dstc3_classification,100,50,50,1,1,0.74,0.16772611277003308,4.444132544991419,0.0001999999999999999,2.77,50,teacher,0.0,0,default,1.0,0.3404761904761905,1.0,0.3404761904761905,0.18333333333333335,0.18333333333333335,7,0.3044060527866196,0.2952851178125903,0.3044060527866196,0.32132662738768114,0.0,0.3404761904761905,0.3404761904761905,0.27472527472527475,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,7,task1603_smcalflow_sentence_generation,100,50,50,1,1,0.02,0.8825818995386362,3.7227734142137505,0.0001999999999999999,14.24,50,teacher,0.0,0,default,0.1,0.0875,0.3,0.125,0.4119047619047619,0.3976190476190476,8,0.17672382780833748,0.22168696507659816,0.17112642960144975,0.19234888497291197,0.0,0.0875,0.125,0.10891089108910891,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,8,task576_curiosity_dialogs_answer_generation,100,50,50,1,1,0.65,0.03092270303168334,0.6362745883580481,0.0001999999999999999,29.94,50,teacher,0.0,0,default,0.6,0.1388888888888889,0.6,0.15000000000000002,0.3666666666666667,0.3791666666666667,9,0.24276033293796037,0.26802237209357954,0.23382658355286398,0.2510150217850455,0.0,0.1388888888888889,0.15000000000000002,0.12612612612612611,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
20260825_204314_v1_seg_opsd_instrdialog_k50,baseline,seg_opsd,9,task639_multi_woz_user_utterance_generation,100,50,50,1,1,0.0,1.3636848683655263,3.020613807382871,0.0001999999999999999,12.08,50,teacher,0.0,0,default,0.0,0.3183333333333333,0.0,0.3283333333333333,0.1111111111111111,0.1222222222222222,10,0.3953091542371023,0.39873444343015524,0.38974435210468833,0.4013591613898894,0.0,0.3183333333333333,0.3283333333333333,0.2809917355371901,0,0.0,0.0,0.0,0.0,default,teacher,50,0,default
