run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,0,task1590_diplomacy_text_generation,50,25,25,1,1,0.0,1.8006239260733128,3.4633478250751835,0.0002,28.36,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08036063687644457,0.10099296128707894,0.059851165769349124,0.035486687360952326,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,1,task1713_convai3_sentence_generation,50,25,25,1,1,0.0,0.8344037064909935,2.7222862141360444,0.0002,11.66,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3306723868613451,0.3084192664920219,0.31656568232385995,0.20527106933154893,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,2,task565_circa_answer_generation,92,50,42,2,1,0.02,1.051720561945568,3.8338541331814797,0.0002,8.036585365853659,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,3,0.16289379628071632,0.15924350215750988,0.15583840269471047,0.17040548882158418,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,3,task1730_personachat_choose_next,50,25,25,1,1,0.56,0.053307936082128436,1.488106102424025,0.0002,13.66,25,teacher,0.0,0,default,1.0,0.25,1.0,0.25,0.0,0.0,4,0.3343759437675188,0.33369104410716416,0.3333867880695572,0.326130046949457,0.0,0.25,0.25,0.1694915254237288,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,4,task573_air_dialogue_classification,50,25,25,1,1,0.94,0.04565978865444777,3.0976513402506027,0.0002,2.7,25,teacher,0.0,0,default,1.0,0.36,1.0,0.36,0.07500000000000001,0.07500000000000001,5,0.3763159611806337,0.377482724645869,0.3699239050768822,0.3830738848357047,0.0,0.36,0.36,0.2608695652173913,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,5,task294_storycommonsense_motiv_text_generation,72,47,25,1,1,0.2127659574468085,1.4104365532855607,10.91648917672053,0.00020000000000000017,11.877551020408163,25,teacher,0.0,0,default,0.5833333333333334,0.09722222222222222,0.5833333333333334,0.09722222222222222,0.42000000000000004,0.42000000000000004,6,0.20339308573287718,0.21155346180572646,0.20194065290789534,0.25344841813928826,0.0,0.09722222222222222,0.09722222222222222,0.08641975308641975,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,6,task1500_dstc3_classification,50,25,25,1,1,0.68,0.2569679179415107,5.557808272315721,0.0002,3.0,25,teacher,0.0,0,default,1.0,0.3404761904761905,1.0,0.3404761904761905,0.21666666666666667,0.21666666666666667,7,0.37534318900120284,0.3608143077923298,0.3724958339271271,0.36700644810566146,0.0,0.3404761904761905,0.3404761904761905,0.27472527472527475,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,7,task1603_smcalflow_sentence_generation,50,25,25,1,1,0.0,1.1431769654154778,3.496407131361626,0.0002,16.98,25,teacher,0.0,0,default,0.1,0.26041666666666663,0.1,0.26041666666666663,0.24285714285714285,0.24285714285714285,8,0.30382470944015844,0.3048262276130651,0.3018982724525683,0.33610328862910105,0.0,0.26041666666666663,0.26041666666666663,0.21782178217821782,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,8,task576_curiosity_dialogs_answer_generation,50,25,25,1,1,0.54,0.03729303003288806,0.8004187012406851,0.0002,29.52,25,teacher,0.0,0,default,0.6,0.375925925925926,0.6,0.38703703703703707,0.12499999999999999,0.12499999999999999,9,0.4126803104080052,0.40980497597584187,0.40818140590910074,0.42797933983036135,0.0,0.375925925925926,0.38703703703703707,0.32432432432432434,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed456_rerun,baseline,seg_opsd,9,task639_multi_woz_user_utterance_generation,50,25,25,1,1,0.0,1.5703619307279586,2.9378131927488296,0.0002,12.8,25,teacher,0.0,0,default,0.0,0.2783333333333334,0.0,0.2783333333333334,0.17777777777777776,0.18888888888888888,10,0.3342953143733662,0.3325876796877375,0.3308007759715903,0.35957624299740676,0.0,0.2783333333333334,0.2783333333333334,0.2396694214876033,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
