run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,0,task1590_diplomacy_text_generation,50,25,25,1,1,0.0,1.8004306776821613,3.577901882273755,0.0002,28.54,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07504868233013798,0.11066788388769813,0.06210999311237898,0.03678710187028347,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,1,task1713_convai3_sentence_generation,50,25,25,1,1,0.0,0.8390926618874073,3.0550168393546158,0.0002,11.86,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.30303554224893936,0.2737552591886957,0.2887088220328058,0.19636419967430246,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,2,task565_circa_answer_generation,92,50,42,2,1,0.01,1.0566556936372882,3.8216654969403767,0.0002,7.817073170731708,25,teacher,0.0,0,default,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,3,0.17622368774542688,0.17741420928221965,0.17391292216935517,0.186303319410961,0.0,0.03333333333333333,0.03333333333333333,0.02040816326530612,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,3,task1730_personachat_choose_next,50,25,25,1,1,0.56,0.06412649658974261,1.7042443011654376,0.0002,13.44,25,teacher,0.0,0,default,0.8,0.2,0.8,0.2,0.03333333333333333,0.03333333333333333,4,0.30822075628190976,0.30027089856089695,0.30624342200765964,0.28437675506588067,0.0,0.2,0.2,0.13559322033898305,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,4,task573_air_dialogue_classification,50,25,25,1,1,0.98,0.012040091005037539,1.173621796700905,0.0002,2.72,25,teacher,0.0,0,default,1.0,0.2,1.0,0.2,0.225,0.225,5,0.40921443111434286,0.40889860825922203,0.40744968645613266,0.38627891533772685,0.0,0.2,0.2,0.14492753623188406,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,5,task294_storycommonsense_motiv_text_generation,72,47,25,1,1,0.23404255319148937,1.4127908181916509,11.303637706752108,0.00020000000000000017,11.877551020408163,25,teacher,0.0,0,default,0.5833333333333334,0.13055555555555556,0.5833333333333334,0.13055555555555556,0.34,0.34,6,0.19263908395238433,0.21104716550336317,0.19207791672455046,0.22548604992341845,0.0,0.13055555555555556,0.13055555555555556,0.1111111111111111,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,6,task1500_dstc3_classification,50,25,25,1,1,0.82,0.16526953592430801,4.622256061075718,0.0002,2.98,25,teacher,0.0,0,default,1.0,0.2714285714285714,1.0,0.2714285714285714,0.2638888888888889,0.2638888888888889,7,0.272888692582931,0.2725767009048743,0.27106653514852863,0.2985487025524933,0.0,0.2714285714285714,0.2714285714285714,0.2087912087912088,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,7,task1603_smcalflow_sentence_generation,50,25,25,1,1,0.04,1.1299417614936829,3.729913476147019,0.0002,15.46,25,teacher,0.0,0,default,0.0,0.3,0.0,0.3,0.1547619047619048,0.1547619047619048,8,0.35044471550313944,0.3664343454384223,0.3473902731541426,0.3593347889276133,0.0,0.3,0.3,0.2376237623762376,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,8,task576_curiosity_dialogs_answer_generation,50,25,25,1,1,0.74,0.02049535788828507,0.8386160839938792,0.0002,29.42,25,teacher,0.0,0,default,0.8,0.4166666666666667,0.8,0.4277777777777778,0.06666666666666667,0.06666666666666667,9,0.46383573654292165,0.4846474791985629,0.45918119039341815,0.46131671490378195,0.0,0.4166666666666667,0.4277777777777778,0.35135135135135137,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialog_seed789,baseline,seg_opsd,9,task639_multi_woz_user_utterance_generation,50,25,25,1,1,0.0,1.585962160527706,2.971155955617097,0.0002,13.16,25,teacher,0.0,0,default,0.0,0.27666666666666667,0.0,0.27666666666666667,0.1685185185185185,0.17962962962962964,10,0.3290650021827396,0.32557096362657617,0.3264101692217854,0.368400643563182,0.0,0.27666666666666667,0.27666666666666667,0.23140495867768596,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
