run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,0,task1549_wiqa_answer_generation_missing_step,50,25,25,1,1,0.44,0.1566287975315936,1.9530964530952988,0.0002,5.96,25,teacher,0.0,0,default,0.7,0.7,0.7,0.7,0.0,0.0,1,0.9,0.9,0.9,0.888988157484231,0.0,0.7,0.7,0.7,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,1,task766_craigslist_bargains_classification,50,25,25,1,1,0.86,0.13512319942121395,3.500153072348928,0.0002,2.02,25,teacher,0.0,0,default,0.7,0.55,0.7,0.7,0.29999999999999993,0.0,2,0.75,0.75,0.75,0.8139881574842309,0.0,0.55,0.7,0.7,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,2,task1714_convai3_sentence_generation,50,25,25,1,1,0.0,1.1790796008706093,4.127234091412832,0.0002,14.78,25,teacher,0.0,0,default,0.0,0.2333333333333333,0.1,0.4666666666666666,0.35,0.04999999999999999,3,0.5675077501356274,0.6042835867835868,0.5635861815081764,0.5627703558117421,0.0,0.2333333333333333,0.4666666666666666,0.4666666666666667,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,3,task611_mutual_multi_turn_dialogue,50,25,25,1,1,0.48,0.41197701439261436,3.709202574576504,0.0002,2.0,25,teacher,0.0,0,default,0.8,0.35,0.8,0.525,0.26666666666666666,0.06666666666666665,4,0.5795624976874978,0.5885845404595405,0.5795624976874978,0.603579960497243,0.0,0.35,0.525,0.525,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,4,task927_yelp_negative_to_positive_style_transfer,200,100,100,4,4,0.0,1.393842688128352,2.8302472390283664,0.00019999999999999933,14.17,25,teacher,0.0,0,default,0.0,0.3,0.0,0.32,0.175,0.175,5,0.3662698343905436,0.3821084522095551,0.3643439084646177,0.4073766157520091,0.0,0.3,0.32,0.2,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,5,task1500_dstc3_classification,50,25,25,1,1,0.84,0.13320231378194877,4.938092077614506,0.0002,3.16,25,teacher,0.0,0,default,0.7,0.2333333333333333,0.7,0.31666666666666665,0.3,0.22000000000000003,6,0.33154048592991264,0.33395302682067385,0.32982855177353404,0.3976643477281769,0.0,0.2333333333333333,0.31666666666666665,0.2111111111111111,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,6,task459_matres_static_classification,50,25,25,1,1,0.44,0.23414973266422748,4.581958090638132,0.0002,2.0,25,teacher,0.0,0,default,0.2,0.2714285714285714,0.2,0.3428571428571429,0.19999999999999998,0.13333333333333333,7,0.3312744570264492,0.3194344128094128,0.3296641510683172,0.4140756995617121,0.0,0.2714285714285714,0.3428571428571429,0.24,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,7,task379_agnews_topic_classification,50,25,25,1,1,0.7,0.19940211329609156,3.3886733754895495,0.0002,2.4,25,teacher,0.0,0,default,0.7,0.35,0.7,0.4125,0.15714285714285717,0.08571428571428572,8,0.39833836111989296,0.3858016137160522,0.3968205745586281,0.47025825176167607,0.0,0.35,0.4125,0.3,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,8,task1590_diplomacy_text_generation,50,25,25,1,1,0.0,1.7114183816313744,2.7157894453431934,0.0002,25.28,25,teacher,0.0,0,default,0.0,0.3444444444444445,0.0,0.4222222222222223,0.125,0.037500000000000006,9,0.40756733996896455,0.41183602599527525,0.4042297089250681,0.46178770588553325,0.0,0.3444444444444445,0.4222222222222223,0.31666666666666665,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
v1_seg_opsd_k25_instrdialogpp_seed456,baseline,seg_opsd,9,task347_hybridqa_incorrect_answer_generation,50,25,25,1,1,0.12,1.0483639043569566,6.366669155783818,0.0002,2.22,25,teacher,0.0,0,default,0.0,0.20999999999999996,0.0,0.25,0.2222222222222222,0.17777777777777778,10,0.28328006285118507,0.27848095406353324,0.280732360796904,0.4177268320106446,0.0,0.20999999999999996,0.25,0.19230769230769232,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
