run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.sft_steps,train.opsd_steps,train.sft_blocks_completed,train.opsd_blocks_completed,train.mean_batch_acc,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.seg_k,train.teacher_adapter,train.replay_ratio,train.replay_buffer_size,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,hook.teacher_adapter,hook.seg_k,hook.replay_buffer_size,active_adapter
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,0,task1590_diplomacy_text_generation,50,25,25,1,1,0.0,1.799563197940588,3.6122298393444505,0.0002,33.78,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08282346383369402,0.11802082506416871,0.06377178519122254,0.03523288010537802,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,1,task1713_convai3_sentence_generation,50,25,25,1,1,0.0,0.8384063971042633,2.9284736515933023,0.0002,11.64,25,teacher,0.0,0,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2987855647388315,0.2687552591886957,0.2837919749952418,0.19250012966354246,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,2,task565_circa_answer_generation,92,50,42,2,1,0.02,1.0581631657222044,3.8368370857376086,0.0002,7.926829268292683,25,teacher,0.0,0,default,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,3,0.18574006425032377,0.18273337657617691,0.17364658698727528,0.17929399967698426,0.0,0.03333333333333333,0.03333333333333333,0.02040816326530612,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,3,task1730_personachat_choose_next,50,25,25,1,1,0.46,0.06349406486842782,1.6145525834490997,0.0002,13.5,25,teacher,0.0,0,default,1.0,0.25,1.0,0.25,0.03333333333333333,0.03333333333333333,4,0.3193723644323441,0.318971064530439,0.31865651328533035,0.31794192745919697,0.0,0.25,0.25,0.1694915254237288,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,4,task573_air_dialogue_classification,50,25,25,1,1,0.98,0.006576250834696111,0.5505329785923357,0.0002,2.72,25,teacher,0.0,0,default,1.0,0.38,1.0,0.38,0.049999999999999996,0.049999999999999996,5,0.4119981975737083,0.41043333470645355,0.4095868362843538,0.40607862112881754,0.0,0.38,0.38,0.2753623188405797,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,5,task294_storycommonsense_motiv_text_generation,72,47,25,1,1,0.23404255319148937,1.451306665678405,8.797439499766687,0.00020000000000000017,11.0,25,teacher,0.0,0,default,0.5833333333333334,0.09722222222222222,0.5833333333333334,0.09722222222222222,0.42000000000000004,0.42000000000000004,6,0.09735298994558254,0.09381001371742113,0.09611842204434796,0.1793724159438804,0.0,0.09722222222222222,0.09722222222222222,0.08641975308641975,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,6,task1500_dstc3_classification,50,25,25,1,1,0.62,0.2621361926267855,6.490450591941198,0.0002,3.1,25,teacher,0.0,0,default,1.0,0.28809523809523807,1.0,0.28809523809523807,0.2777777777777778,0.2777777777777778,7,0.28238540542443535,0.2714216276433471,0.27892869729739755,0.3095422688877715,0.0,0.28809523809523807,0.28809523809523807,0.23076923076923078,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,7,task1603_smcalflow_sentence_generation,50,25,25,1,1,0.0,1.11539917498827,3.4895198100128026,0.0002,22.34,25,teacher,0.0,0,default,0.0,0.3604166666666667,0.0,0.3604166666666667,0.11428571428571428,0.11428571428571428,8,0.38038810346953617,0.38746203270005497,0.37991662775053575,0.39304776948610937,0.0,0.3604166666666667,0.3604166666666667,0.297029702970297,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,8,task576_curiosity_dialogs_answer_generation,50,25,25,1,1,0.56,0.027658921647816897,0.8818674106578048,0.0002,28.3,25,teacher,0.0,0,default,0.6,0.4425925925925926,0.6,0.4425925925925926,0.03749999999999999,0.03749999999999999,9,0.4747627420259164,0.4792177054638355,0.472515743011676,0.47903410735828666,0.0,0.4425925925925926,0.4425925925925926,0.36936936936936937,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
20260825_202756_v1_seg_opsd_instrdialog_k25,baseline,seg_opsd,9,task639_multi_woz_user_utterance_generation,50,25,25,1,1,0.0,1.5833652967214584,3.1216284045359077,0.0002,10.78,25,teacher,0.0,0,default,0.0,0.31833333333333336,0.0,0.31833333333333336,0.12222222222222223,0.12222222222222223,10,0.34787764574104507,0.34313974801844344,0.3393072813998588,0.3783468338377985,0.0,0.31833333333333336,0.31833333333333336,0.2727272727272727,0,0.0,0.0,0.0,0.0,default,teacher,25,0,default
