run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.divergence,train.beta,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,0,task1590_diplomacy_text_generation,25,0.09250854164361953,0.45784753422334945,0.00019999999999999998,26.62,jsd,0.5,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06489495158125938,0.06158079966129502,0.05298718381610622,0.049559783411611866,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,1,task1713_convai3_sentence_generation,25,0.08708244085311889,0.5222412257260386,0.00019999999999999998,11.54,jsd,0.5,default,0.0,0.0,0.0,0.0,0.0,0.0,2,0.21128393844948506,0.23388680505940568,0.18957955007938623,0.12619997222481932,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,2,task565_circa_answer_generation,46,0.1024153395353452,0.649039613837554,0.00019999999999999996,7.076923076923077,jsd,0.5,default,0.0,0.0,0.0,0.0,0.0,0.0,3,0.10062316505279756,0.11291761249428528,0.09693727223164976,0.10535040793323132,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,3,task1730_personachat_choose_next,25,0.030114422950427978,0.476379580807296,0.00019999999999999998,13.1,jsd,0.5,default,1.0,0.25,1.0,0.25,0.0,0.0,4,0.25223181605621814,0.2615535189536869,0.2477474972446294,0.25356886581386867,0.0,0.25,0.25,0.1694915254237288,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,4,task573_air_dialogue_classification,25,0.004297363086952828,0.12356055460703766,0.00019999999999999998,2.78,jsd,0.5,default,1.0,0.33999999999999997,1.0,0.33999999999999997,0.07500000000000001,0.07500000000000001,5,0.3064831027334696,0.3073142654546612,0.30442884991657554,0.32033762916503994,0.0,0.33999999999999997,0.33999999999999997,0.2463768115942029,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,5,task294_storycommonsense_motiv_text_generation,36,0.15185936147140133,0.7939091853281508,0.00019999999999999987,8.253521126760564,jsd,0.5,default,0.0,0.3,0.0,0.3,0.039999999999999994,0.039999999999999994,6,0.3041330585507229,0.3130762551585851,0.30028790600087546,0.3333897232071956,0.0,0.3,0.3,0.2222222222222222,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,6,task1500_dstc3_classification,25,0.05824990136548877,1.142308551679885,0.00019999999999999998,8.88,jsd,0.5,default,0.8,0.3428571428571429,0.8,0.3547619047619048,0.06666666666666667,0.06666666666666667,7,0.3431553900117344,0.34710778788833085,0.33991485772454894,0.3760123000921048,0.0,0.3428571428571429,0.3547619047619048,0.27472527472527475,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,7,task1603_smcalflow_sentence_generation,25,0.09815453618764877,0.5201521740145382,0.00019999999999999998,15.7,jsd,0.5,default,0.1,0.3375,0.3,0.3729166666666667,0.04285714285714285,0.04285714285714285,8,0.35262754107368305,0.35909547330400715,0.35039161763402754,0.3835710249301625,0.0,0.3375,0.3729166666666667,0.297029702970297,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,8,task576_curiosity_dialogs_answer_generation,25,0.023046640399843454,0.29377725715525094,0.00019999999999999998,31.66,jsd,0.5,default,0.4,0.35555555555555557,0.4,0.387037037037037,0.024999999999999994,0.024999999999999994,9,0.4047110129293371,0.41141293332469814,0.4006260151870503,0.42165662053250136,0.0,0.35555555555555557,0.387037037037037,0.3153153153153153,0,0.0,0.0,0.0,0.0,default,default
v1_sft_opsd_instrdialog_seed123_rerun,baseline,opsd,9,task639_multi_woz_user_utterance_generation,25,0.1333634912967682,0.5663372697544498,0.00019999999999999998,13.12,jsd,0.5,default,0.0,0.3,0.0,0.3283333333333333,0.04444444444444444,0.04444444444444444,10,0.3786616372694362,0.3876861305343726,0.37489670726017277,0.3895855221219841,0.0,0.3,0.3283333333333333,0.2727272727272727,0,0.0,0.0,0.0,0.0,default,default
