run_id,mode,baseline_name,segment_id,segment_name,train.batches,train.train.loss,train.grad_norm,train.lr,train.rollout_mean_tokens,train.divergence,train.beta,train.active_adapter,eval.current_score,eval.seen_avg_score,eval.current_task_aware_score,eval.seen_avg_task_aware_score,eval.forgetting,eval.task_aware_forgetting,eval.num_seen_segments,eval.token_f1_mean,eval.lcs_overlap_mean,eval.rouge_l_mean,eval.bleu_mean,eval.slot_error_rate,eval.anytime_score,eval.anytime_task_aware_score,eval.task_aware_score_mean,routing.num_routed,routing.oracle_agreement_rate,routing.decision_confidence_mean,routing.decision_entropy_mean,routing.oracle_margin_mean,hook.active_adapter,active_adapter
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,0,task1590_diplomacy_text_generation,25,0.08972752168774605,0.46780257652393753,0.00019999999999999998,26.98,jsd,0.5,default,0.0,0.0,0.0,0.0,0.0,0.0,1,0.10883696888885812,0.12478660830054018,0.08345583193795374,0.04062906097985142,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,1,task1713_convai3_sentence_generation,25,0.08241604879498482,0.4170644399081456,0.00019999999999999998,11.06,jsd,0.5,default,0.1,0.05,0.1,0.05,0.0,0.0,2,0.2667838317034962,0.2607999684354173,0.24873058986081237,0.1835442993612996,0.0,0.05,0.05,0.05,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,2,task565_circa_answer_generation,46,0.10974126009513503,0.6635254326979101,0.00019999999999999996,6.912087912087912,jsd,0.5,default,0.0,0.0,0.0,0.0,0.05,0.05,3,0.1579933176712106,0.16373023857701943,0.15199577602653122,0.16188183812583043,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,3,task1730_personachat_choose_next,25,0.02528412878047675,0.5560607873566991,0.00019999999999999998,14.4,jsd,0.5,default,0.6,0.15,0.6,0.15,0.03333333333333333,0.03333333333333333,4,0.2311910709952687,0.24889834705125674,0.22744260390463897,0.24344786636529844,0.0,0.15,0.15,0.1016949152542373,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,4,task573_air_dialogue_classification,25,0.0022852239885833114,0.05559485921218973,0.00019999999999999998,2.72,jsd,0.5,default,1.0,0.33999999999999997,1.0,0.33999999999999997,0.025,0.025,5,0.3344510553580809,0.3479426332131945,0.3308211009608631,0.3574335045554285,0.0,0.33999999999999997,0.33999999999999997,0.2463768115942029,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,5,task294_storycommonsense_motiv_text_generation,36,0.1379787547306882,0.7836545818295717,0.00019999999999999987,8.577464788732394,jsd,0.5,default,0.0,0.2333333333333333,0.0,0.2333333333333333,0.07999999999999999,0.07999999999999999,6,0.2826479079305076,0.294617875170564,0.279149619726337,0.31546907666123875,0.0,0.2333333333333333,0.2333333333333333,0.1728395061728395,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,6,task1500_dstc3_classification,25,0.058901470713317396,0.7650583592664439,0.00019999999999999998,4.56,jsd,0.5,default,0.6,0.2714285714285714,0.6,0.2714285714285714,0.08333333333333331,0.08333333333333331,7,0.3256729609888107,0.33536184374564254,0.32154008417666285,0.3600731477224607,0.0,0.2714285714285714,0.2714285714285714,0.2087912087912088,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,7,task1603_smcalflow_sentence_generation,25,0.10030393451452255,0.5147387041684879,0.00019999999999999998,15.38,jsd,0.5,default,0.0,0.2375,0.2,0.2625,0.08571428571428572,0.08571428571428572,8,0.3199637184989513,0.32981213611443816,0.3164520010641781,0.3374835341040665,0.0,0.2375,0.2625,0.2079207920792079,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,8,task576_curiosity_dialogs_answer_generation,25,0.023149519599974154,0.3684480511804187,0.00019999999999999998,31.88,jsd,0.5,default,0.2,0.2888888888888889,0.2,0.3111111111111111,0.024999999999999998,0.024999999999999998,9,0.3899546373855802,0.4088518283135023,0.3864449038462752,0.4107674683505397,0.0,0.2888888888888889,0.3111111111111111,0.25225225225225223,0,0.0,0.0,0.0,0.0,default,default
20260820_181411_v1_sft_opsd_instrdialog,baseline,opsd,9,task639_multi_woz_user_utterance_generation,25,0.12883296385407447,0.65208581308975,0.00019999999999999998,13.18,jsd,0.5,default,0.0,0.24000000000000005,0.0,0.26833333333333337,0.04444444444444443,0.04444444444444443,10,0.3500526724938066,0.35142761694099617,0.34430680694428606,0.37625135738824506,0.0,0.24000000000000005,0.26833333333333337,0.2231404958677686,0,0.0,0.0,0.0,0.0,default,default
